id,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,Action
16807,79168,14695,118602,118603,118008,118568,125168,19721,118570,1
16808,6977,2781,117961,118300,118783,118278,118260,290919,118279,1
16809,80762,8435,117961,118225,124449,122129,150283,121916,122131,1
16810,28897,4698,117961,117962,118352,117905,117906,290919,117908,1
16811,34583,7578,117961,118343,120722,118784,117906,290919,118786,1
16812,25305,15422,117961,118052,118867,120097,174445,270488,120099,1
16813,42085,49230,117961,118300,121176,118321,117906,290919,118322,1
16814,35793,53150,119062,119091,128935,118863,127778,118398,118865,1
16815,80316,53374,118169,118170,119796,259173,189088,292795,118943,1
16816,75834,3709,118290,118291,125440,118980,125441,118295,118982,1
16817,38279,12260,117926,118124,117884,117879,117886,19721,117880,1
16818,33150,15895,117961,118052,120677,120357,311360,118424,120359,1
16819,6690,19623,117961,118225,118403,117905,117906,290919,117908,1
16820,34924,28805,117961,118327,120299,121122,151735,118612,121124,1
16821,79296,123313,118169,118170,118623,117946,135255,292795,117948,1
16822,20294,56776,117916,117917,117920,118568,131694,19721,118570,1
16823,31993,23144,117961,118225,118403,119849,149249,118638,119851,1
16824,31441,49425,117961,118343,119598,118422,300136,118424,118425,1
16825,80528,52891,117961,118343,120126,118293,118302,118295,118296,1
16826,27029,8551,119062,119091,118514,117905,117906,290919,117908,1
16827,60040,16701,117961,118300,118458,118293,118302,118295,118296,1
16828,42085,18686,117961,118386,128823,118784,118785,290919,118786,1
16829,20364,57691,117961,117962,120677,122022,265969,119221,122024,1
16830,48436,19623,117961,118225,118403,117905,141377,290919,117908,0
16831,77387,70062,117961,118386,118746,117905,240983,290919,117908,1
16832,35526,3936,117943,117944,117945,118274,299258,292795,118276,1
16833,80484,5179,117961,118386,121961,122297,122297,118331,118899,1
16834,35625,4004,117961,118343,118856,117905,117906,290919,117908,1
16835,34542,58916,117961,118327,118391,118321,117906,290919,118322,1
16836,39232,5659,117961,118300,124725,117905,117906,290919,117908,1
16837,16321,7510,117961,118446,118684,118784,118785,290919,118786,1
16838,4675,7220,117961,118225,120551,117905,125206,290919,117908,1
16839,77049,16641,117929,117940,117941,118568,293374,19721,118570,1
16840,33146,23338,117961,118052,118867,122129,270992,121916,122131,1
16841,4675,6997,117961,118343,119945,117905,117906,290919,117908,1
16842,34958,34122,118555,118178,118320,117905,117906,290919,117908,1
16843,23842,7398,117961,118225,118616,117905,117906,290919,117908,1
16844,74302,83934,138798,138799,120539,118641,306399,118643,118644,1
16845,74302,2129,119134,119135,118450,119192,150595,119184,119194,1
16846,25546,5739,117961,118446,118684,127108,127109,118667,127110,1
16847,20364,116406,117961,117962,120677,122067,297566,118424,122069,1
16848,34950,7586,117961,118225,118403,118321,117906,290919,118322,1
16849,80160,54618,117961,118052,118821,118641,123881,118643,118644,1
16850,39177,31158,5110,117954,117895,118568,281735,19721,118570,1
16851,25098,1080,117961,118327,118378,120618,304465,118643,120619,1
16852,4675,23347,117961,118052,121667,118685,279443,308574,118687,1
16853,37651,46546,117978,117979,117912,117885,117913,117887,117888,0
16854,25740,6482,117961,118343,118821,118321,117906,290919,118322,1
16855,26360,7893,117961,118343,118979,119433,133686,118424,119435,1
16856,15679,54248,117961,118327,120559,118641,306399,118643,118644,1
16857,20897,8516,117961,118386,118733,118734,118735,118736,118737,1
16858,39262,58719,117961,118386,119954,118318,168365,118205,118319,1
16859,78624,23224,117961,118225,120535,123067,269406,118398,123068,1
16860,25993,20496,118219,118220,117912,118568,136473,19721,118570,0
16861,81070,29762,117961,118052,119243,118054,120716,117887,118055,1
16862,77203,15417,117961,119256,120943,126684,130913,292795,126685,1
16863,73756,53094,122532,122533,117945,280788,280788,292795,119082,1
16864,4675,141,117961,118225,122273,120773,118959,118960,120774,1
16865,4675,13767,117961,117969,118970,118396,160046,118398,118399,1
16866,33249,5122,117961,118300,118631,118422,153195,118424,118425,1
16867,20364,17140,117961,118386,121961,118792,167148,118424,118794,1
16868,4605,2327,117961,118300,119195,128230,302830,4673,128231,1
16869,77561,53240,117876,117877,117878,118568,173457,19721,118570,1
16870,35914,5089,117961,118343,131274,307024,181615,118331,118332,0
16871,79121,23118,117961,118343,118833,118834,309123,118424,118836,1
16872,16219,7389,117961,118386,118746,118451,130134,118453,118454,1
16873,3264,16855,117961,118225,119092,122849,120324,119095,122850,1
16874,278393,5030,117961,118343,120126,120497,223125,118424,120499,1
16875,79623,17451,117961,118052,118867,118054,118054,117887,118055,0
16876,44977,51243,117961,118300,123055,120344,134311,118424,120346,1
16877,17825,3692,117961,118413,126229,118321,117906,290919,118322,1
16878,26430,31436,118582,120216,117895,117879,117879,19721,117880,1
16879,37094,70062,117961,118386,118746,118321,117906,290919,118322,1
16880,33054,25293,117961,118386,123072,128764,130802,118612,128765,1
16881,18913,89204,117929,117930,117884,117879,117886,19721,117880,1
16882,40997,89318,117961,118225,124380,118054,121311,117887,118055,1
16883,75179,7411,117961,118386,118746,118747,130134,118453,118749,1
16884,27356,192210,118315,118316,140453,118636,192211,118638,118639,1
16885,3719,1530,117961,118300,119984,118890,311441,118398,118892,0
16886,75834,7022,119062,119091,118535,117905,117906,290919,117908,0
16887,74001,92037,118090,118091,119424,179731,119425,117887,117973,1
16888,75078,1547,117961,118052,120356,132723,132724,132725,132726,1
16889,80853,4511,117961,118300,119181,118784,117906,290919,118786,0
16890,35376,59748,117961,118386,120361,117905,117906,290919,117908,1
16891,57527,5659,117961,118300,124725,117905,117906,290919,117908,1
16892,1020,70169,117961,118386,118635,118054,118054,117887,118055,1
16893,4675,4589,117961,118327,120383,118321,117906,290919,118322,1
16894,13878,1549,118084,118085,117920,118129,132803,118131,118132,1
16895,39879,15644,118752,118753,118623,280788,193644,292795,119082,1
16896,20487,4533,117961,118343,118700,118784,117906,290919,118786,1
16897,4675,7002,117961,118343,123125,118278,132715,290919,118279,1
16898,278393,94844,117961,117969,121617,121618,121619,121620,121621,1
16899,25103,7426,117961,118225,119238,122849,120324,119095,122850,1
16900,60782,55636,117916,118150,131868,128093,139264,119184,128095,1
16901,74995,18686,117961,118386,128823,118784,118785,290919,118786,1
16902,14354,55364,117926,117927,117884,117879,117886,19721,117880,1
16903,27714,1954,117961,117962,118501,120702,308462,118504,120704,1
16904,43423,7369,117961,118386,118896,118259,117906,290919,118261,1
16905,23096,52353,118573,118574,118042,118043,118043,270488,118046,1
16906,36463,46376,118573,118574,118623,118995,229793,292795,118997,1
16907,6580,25772,118006,118007,117941,117899,117897,19721,117900,1
16908,15818,2017,117961,118327,121645,118321,117906,290919,118322,1
16909,18072,15644,118752,118753,117945,118274,118806,292795,118276,0
16910,23194,4434,117961,118052,120671,118321,118448,290919,118322,1
16911,37943,56654,118163,118164,117878,179731,162226,117887,117973,1
16912,35540,58078,118185,31010,117884,117879,117886,19721,117880,1
16913,25624,7398,117961,118225,119924,118321,240983,290919,118322,1
16914,75078,5196,117961,118052,118053,118207,127292,270488,118209,1
16915,79624,17789,117961,118052,119986,118321,117906,290919,118322,1
16916,33249,4887,117961,118343,118979,120006,310997,118424,120008,1
16917,28315,3471,118169,118170,118042,118054,119008,117887,118055,1
16918,278393,5739,117961,118446,118684,127108,132156,118667,127110,1
16919,14354,2409,117961,117962,117904,119949,230830,290919,119951,0
16920,75901,49678,117961,118300,123749,118636,150376,118638,118639,1
16921,31825,2395,117961,118300,123055,118728,301534,118295,118730,1
16922,44641,15785,117961,118343,118395,118890,125128,118398,118892,1
16923,72024,82362,117961,118052,120304,118054,138060,117887,118055,1
16924,16639,4936,117961,118343,120126,124576,124577,118424,124578,1
16925,45652,23144,117961,118225,118403,119849,149249,118638,119851,1
16926,75901,3085,117961,118300,125821,119849,154949,118638,119851,1
16927,25993,64710,117961,118446,121667,118777,279443,308574,118779,1
16928,34005,1443,117961,118343,118437,117905,172635,290919,117908,0
16929,14570,4757,118212,118213,118458,119849,290535,118638,119851,1
16930,45444,30527,117961,118225,124449,119849,193662,118638,119851,1
16931,4675,189,117961,118413,121639,117905,240983,290919,117908,1
16932,25993,4584,117961,118300,120297,117905,117906,290919,117908,1
16933,37631,21135,117961,118343,123494,122551,128532,118762,122552,1
16934,20351,46254,117961,118327,126310,118641,123881,118643,118644,1
16935,16826,1958,118441,118442,118378,119192,300603,119184,119194,1
16936,45904,14455,118006,118007,117941,117899,117897,19721,117900,1
16937,39883,52194,117961,118052,126137,126138,126139,124136,126140,1
16938,77255,8487,117961,118327,118320,118784,121873,290919,118786,1
16939,33248,5053,117961,118300,121108,120344,267189,118424,120346,1
16940,33339,7475,91261,118026,118202,118321,117906,290919,118322,1
16941,33248,3918,117961,118343,118660,118912,309291,118424,118914,1
16942,79092,19829,117961,118386,118896,120773,310589,118960,120774,1
16943,45634,3509,118752,119070,118042,118043,118043,270488,118046,1
16944,52684,79474,117916,118150,118599,179731,164223,117887,117973,1
16945,41594,50126,118595,118596,120299,121122,217580,118612,121124,1
16946,34861,83351,117961,118386,119954,118318,119955,118205,118319,1
16947,43770,114489,117961,118413,119968,118784,117906,290919,118786,1
16948,39883,17561,91261,118026,118202,118318,184148,118205,118319,1
16949,35788,21033,117961,118300,123749,118777,279443,308574,118779,1
16950,75078,70692,118315,118316,118202,117905,240983,290919,117908,1
16951,33243,1443,117961,118343,120722,118321,117906,290919,118322,1
16952,42085,55751,118602,118603,117941,117899,117897,19721,117900,1
16953,40438,17640,117961,118386,118881,119962,168365,118205,119964,1
16954,34005,743,117961,118343,120722,118784,117906,290919,118786,1
16955,14725,20126,117961,118386,120677,122067,206347,118424,122069,1
16956,44812,85475,117961,118300,120410,118784,117906,290919,118786,1
16957,17849,58454,117980,118076,118810,120033,275613,19793,120035,1
16958,81366,7807,117961,118327,118518,120097,124862,270488,120099,1
16959,42242,4567,117961,118300,118514,118278,118260,290919,118279,1
16960,20897,17862,117961,117962,117963,118811,286597,19793,118813,1
16961,45790,15918,117961,118327,118320,120690,136365,290919,120692,1
16962,84071,23344,117961,118052,119742,120690,127922,290919,120692,1
16963,3661,69115,120140,164497,120142,179731,239812,117887,117973,1
16964,79092,15436,118216,118217,117941,117879,117886,19721,117880,1
16965,17308,17549,117961,118446,119064,122297,301475,118331,118899,1
16966,43876,56683,118079,118080,117878,117879,118177,19721,117880,0
16967,32270,52105,118595,118596,81476,118422,170384,118424,118425,1
16968,25701,16974,117961,118300,119181,117905,117906,290919,117908,0
16969,16801,16802,117961,117969,196823,119997,278014,118131,119998,1
16970,75218,7519,91261,118026,118202,118784,124402,290919,118786,1
16971,34950,1215,117961,118327,120171,118890,126488,118398,118892,1
16972,78167,17728,117961,118052,119986,118259,117906,290919,118261,1
16973,75834,23989,117961,118446,118701,118702,145957,118704,118705,1
16974,25993,1915,117961,118300,119181,118321,117906,290919,118322,1
16975,27082,23340,117961,118225,120663,122030,134579,122032,122033,1
16976,42093,3944,117961,118343,118514,118321,117906,290919,118322,1
16977,68726,65460,118079,118080,117878,117879,118177,19721,117880,1
16978,17278,225257,120342,120343,119076,118422,311236,118424,118425,1
16979,23969,2694,118887,118888,118458,120344,217919,118424,120346,1
16980,4675,814,118887,118888,123719,118321,117906,290919,118322,1
16981,45185,3722,117961,118300,120059,119849,124718,118638,119851,1
16982,42085,5017,117961,118343,119598,121915,185973,121916,121917,1
16983,17308,17616,117961,118225,120054,118702,122081,118704,118705,1
16984,43896,7284,91261,118026,118202,118321,117906,290919,118322,1
16985,36714,20434,117890,117891,117878,118568,292195,19721,118570,1
16986,1020,2014,117961,117962,117904,120773,122028,118960,120774,1
16987,38704,14708,117993,117994,117895,117896,117913,117887,117898,1
16988,39330,4500,117961,118052,118881,118321,240983,290919,118322,1
16989,42093,51330,117961,118300,119890,118834,149550,118424,118836,1
16990,35210,5697,117961,118386,118692,118321,117906,290919,118322,1
16991,5173,4475,117961,118052,120356,120497,142545,118424,120499,1
16992,23921,17549,117961,118446,119064,307024,310608,118331,118332,0
16993,7543,5697,117961,118386,118692,118784,117906,290919,118786,1
16994,14570,11925,118742,118743,118008,118568,268194,19721,118570,1
16995,76860,70062,117961,118386,118746,117905,117906,290919,117908,1
16996,79168,6618,118602,118603,117941,118568,118568,19721,118570,1
16997,75078,76568,117961,118386,118522,118321,123513,290919,118322,1
16998,29100,38902,118256,118257,117945,118995,118806,292795,118997,1
16999,52683,56029,117980,118076,117912,117885,117913,117887,117888,1
17000,77561,14696,117876,117877,117878,118568,173457,19721,118570,1
17001,39262,70692,118315,118316,118202,117905,117906,290919,117908,1
17002,1020,48956,117961,118052,120356,118054,118054,117887,118055,1
17003,40069,17532,117961,118225,124380,135809,310608,118331,135811,1
17004,32236,85343,117961,118327,118933,117905,117906,290919,117908,1
17005,79092,2071,117961,117962,118501,118502,118503,118504,118505,1
17006,14354,20496,118219,118220,117912,117879,117897,19721,117880,1
17007,25993,23262,118595,118596,81476,118054,118443,117887,118055,1
17008,4675,2014,117961,117962,118910,120773,127525,118960,120774,1
17009,3853,22858,118887,118888,118706,118980,298285,118295,118982,1
17010,17183,5396,117961,118343,120270,120773,118959,118960,120774,1
17011,80540,3119,117961,118300,120312,119849,310589,118638,119851,1
17012,73931,5127,117961,118300,118597,118834,146010,118424,118836,1
17013,34498,5320,118290,118291,119598,120344,260942,118424,120346,1
17014,34037,51330,117961,118300,119890,118834,149550,118424,118836,1
17015,4673,44038,117902,117903,118910,128230,302830,4673,128231,1
17016,6725,6751,117961,117969,6725,118777,241030,308574,118779,1
17017,4675,49577,117961,118327,118933,118784,117906,290919,118786,1
17018,3853,4395,117961,118300,118597,118422,150827,118424,118425,1
17019,20364,5409,117961,118343,119993,118321,117906,290919,118322,1
17020,38710,50428,118090,118091,117912,117885,117913,117887,117888,1
17021,77295,6217,117961,118327,118328,118465,125539,118467,118468,1
17022,34950,51226,117961,118327,118320,118641,164752,118643,118644,1
17023,43305,13871,117961,118300,81476,118321,117906,290919,118322,1
17024,42093,13864,117961,118446,123858,119849,244844,118638,119851,1
17025,4675,5909,117961,118446,16232,118784,117906,290919,118786,1
17026,40531,17414,118752,119070,118042,118043,151099,270488,118046,1
17027,75078,24916,91261,118026,118027,119004,120093,119006,119007,1
17028,39932,53190,117961,118300,19772,118321,117906,290919,118322,1
17029,4675,1810,117961,118327,118529,117905,117906,290919,117908,1
17030,3853,3979,117961,118343,120347,118368,128683,117887,118486,1
17031,1281,44038,117902,117903,118910,128230,302830,4673,128231,1
